,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Cumulative PCE,1.0,1.0166,1.03530544,1.0560115488,1.0826230398297598,1.1068737959219463,1.1298967708771228,1.1503479024299987,1.1776111477175897,1.20575605414804,1.2384320432154519,1.2701359035217674,1.2983329205799508,1.3139129156269103,1.3270520447831793,1.3547874325191476,1.3760575952096983,1.3984873340116164,1.4193247952883894,1.4420339920130036,1.4701536548572574,1.4954402977208023,1.5240032074072696,1.55341646931023,1.580445915876228,1.6384482809888856,1.7179130226168466
